Site_ID,Lat,Lon,Total_Facilities,Diversity_Index,Facility_Types_List,Subtype_Diversity
6014082,54.95006,-1.540698,1,1,5,1
6014085,52.25997,-2.160683,1,1,5,1
6014093,54.87208,-1.371622,1,1,5,1
6014094,54.55135,-1.299087,1,1,5,1
6014096,54.89428,-1.428513,1,1,5,1
6014100,54.91476,-1.37517,2,2,"5, 6",2
6014101,54.90056,-1.442131,1,1,5,1
6014102,54.96401,-1.786168,1,1,5,1
6014103,54.89569,-1.400864,1,1,5,1
6014106,52.37057,-2.273711,1,1,5,1
6014107,52.36917,-2.39808,1,1,5,1
6014109,51.59024,-0.1886316,2,2,"5, 7",2
6014113,54.37261,-2.906642,5,4,"5, 5, 7, 8, 17",5
6014114,54.57043,-1.355309,1,1,5,1
6014116,54.56773,-1.358584,1,1,5,1
6014117,54.58207,-1.357121,1,1,5,1
6014118,52.67947,-1.303221,7,4,"5, 5, 5, 5, 6, 8, 17",7
6014119,52.18402,-2.189973,8,4,"5, 5, 5, 5, 5, 6, 8, 17",7
6014122,52.03245,-2.302181,1,1,5,1
6014123,52.40452,-2.175736,1,1,5,1
6014126,52.37502,-1.881979,2,1,"5, 5",2
6014128,52.08507,-1.897543,1,1,5,1
6014129,52.08512,-1.938786,12,5,"2, 5, 5, 5, 5, 5, 5, 6, 6, 12, 12, 17",10
6014131,52.22562,-2.256265,1,1,5,1
6014132,50.79184,-3.190579,1,1,5,1
6014134,52.44991,-2.058438,2,1,"5, 5",2
6014135,50.71222,-3.504596,2,2,"5, 6",2
6014136,54.59107,-1.336027,1,1,5,1
6014138,54.37993,-2.819229,1,1,5,1
6014143,52.18137,-2.211169,10,5,"2, 5, 5, 5, 5, 5, 5, 6, 8, 12",10
6014144,52.40348,-2.233836,3,2,"5, 5, 6",3
6014145,52.2011,-2.200493,2,1,"5, 5",2
6014146,52.45253,-1.209334,3,2,"5, 5, 6",3
6014147,50.96146,-2.378205,3,2,"5, 5, 7",3
6014149,52.29712,-1.923654,5,3,"5, 5, 5, 6, 8",3
6014151,52.28896,-1.954118,3,1,"5, 5, 5",3
6014152,52.22014,-1.980495,6,2,"5, 5, 5, 5, 5, 17",6
6014157,52.51036,-2.178515,1,1,5,1
6014161,52.57172,-1.400501,8,3,"5, 5, 5, 5, 5, 5, 6, 17",8
6014163,52.45867,-2.153183,1,1,5,1
6014164,52.02464,-2.237884,1,1,5,1
6014165,50.66566,-3.534832,2,2,"5, 7",2
6014166,50.27377,-3.856616,1,1,5,1
6014167,52.21146,-2.183168,2,1,"5, 5",2
6014168,52.53731,-2.126182,1,1,5,1
6014170,52.12505,-2.287267,2,1,"5, 5",2
6014171,50.66018,-4.184762,1,1,5,1
6014172,52.53565,-1.356365,9,3,"5, 5, 5, 5, 5, 6, 6, 6, 17",7
6014173,52.0836,-1.960564,1,1,5,1
6014176,52.34583,-2.29592,1,1,5,1
6014177,52.10235,-2.003372,1,1,5,1
6014180,52.20999,-2.185781,1,1,5,1
6014181,53.3313,-2.691223,2,1,"5, 5",2
6014182,52.03798,-1.856969,1,1,5,1
6014186,52.06193,-2.216101,2,1,"5, 5",2
6014188,50.38792,-3.862818,1,1,5,1
6014192,50.72735,-2.761984,1,1,5,1
6014195,51.61331,-0.2623532,1,1,5,1
6014197,52.19074,-2.210204,2,1,"5, 5",2
6014198,52.21851,-2.14016,1,1,5,1
6014199,52.46649,-2.167813,2,1,"5, 5",2
6014200,52.13469,-2.109898,2,1,"5, 5",2
6014201,52.47958,-2.07706,1,1,5,1
6014202,52.48819,-2.172402,2,1,"5, 5",2
6014204,53.72968,-2.524551,1,1,5,1
6014205,51.64877,-0.1937368,1,1,5,1
6014206,50.86442,-3.134806,3,2,"5, 5, 7",3
6014207,53.32624,-2.747144,1,1,5,1
6014208,52.31725,-1.903535,5,3,"5, 5, 5, 6, 17",5
6014209,52.30748,-2.595486,2,1,"5, 5",2
6014214,50.78261,-2.991567,1,1,5,1
6014216,51.64457,-0.2005907,1,1,5,1
6014217,52.50329,-2.15985,1,1,5,1
6014221,52.26387,-1.939096,2,2,"5, 6",2
6014223,53.75157,-2.444238,1,1,5,1
6014224,50.73862,-1.754324,2,1,"5, 5",2
6014227,50.82261,-1.878374,2,1,"5, 5",2
6014231,51.62392,-0.1936777,1,1,5,1
6014234,52.19363,-2.193877,1,1,5,1
6014236,53.85435,-2.981439,2,1,"5, 5",2
6014237,52.46743,-2.114912,2,1,"5, 5",2
6014239,50.62188,-2.500268,2,1,"5, 5",2
6014240,52.1151,-1.887381,1,1,5,1
6014241,53.68032,-2.453932,2,1,"5, 5",2
6014242,50.73059,-3.492177,1,1,5,1
6014243,50.69898,-3.294797,1,1,5,1
6014244,52.08007,-2.276339,3,1,"5, 5, 5",3
6014246,52.45611,-2.127524,1,1,5,1
6014247,52.29026,-2.357112,1,1,5,1
6014249,51.62737,-0.2564254,2,1,"5, 5",2
6014250,50.73736,-2.749488,1,1,5,1
6014251,52.45631,-2.172189,1,1,5,1
6014252,53.71936,-2.470203,1,1,5,1
6014254,52.4778,-2.140632,1,1,5,1
6014255,50.48396,-3.72912,1,1,5,1
6014256,52.30257,-1.927971,5,2,"5, 5, 5, 6, 6",5
6014257,52.07047,-2.111546,2,1,"5, 5",2
6014258,52.18537,-2.194177,1,1,5,1
6014259,52.48654,-2.14708,1,1,5,1
6014261,50.71956,-3.219494,1,1,5,1
6014264,50.7003,-3.537946,2,2,"5, 7",2
6014265,50.84108,-2.774987,1,1,5,1
6014266,53.72587,-2.502664,1,1,5,1
6014268,52.47293,-2.15257,1,1,5,1
6014271,50.79887,-3.814285,3,2,"5, 5, 7",3
6014274,51.61497,-0.2017732,2,2,"5, 7",2
6014275,52.14306,-2.242522,1,1,5,1
6014276,53.73977,-2.474328,2,1,"5, 5",2
6014277,50.72785,-3.509617,1,1,5,1
6014278,50.90974,-2.239876,1,1,5,1
6014279,53.6418,-2.395269,2,1,"5, 5",2
6014281,52.25309,-1.938959,4,2,"5, 5, 5, 6",4
6014282,52.3088,-1.953232,5,2,"5, 5, 5, 5, 6",5
6014284,52.48381,-2.164418,1,1,5,1
6014285,52.13713,-2.068201,5,1,"5, 5, 5, 5, 5",5
6014286,51.64363,-0.158745,2,2,"5, 8",2
6014287,50.6007,-2.466368,3,2,"5, 5, 7",3
6014289,50.73876,-3.513596,3,2,"5, 5, 6",3
6014290,53.78397,-2.657253,2,1,"5, 5",2
6014292,52.32967,-2.289007,2,2,"5, 17",2
6014293,52.37057,-2.23212,1,1,5,1
6014294,52.17818,-2.211461,2,1,"5, 5",2
6014295,53.36118,-2.764705,4,1,"5, 5, 5, 5",4
6014296,53.68163,-2.463545,2,1,"5, 5",2
6014297,53.74087,-2.504056,2,1,"5, 5",2
6014298,50.3924,-3.912701,2,1,"5, 5",2
6014299,51.605,-0.1448624,1,1,5,1
6014301,50.73657,-3.493784,1,1,5,1
6014303,52.53764,-2.121137,1,1,5,1
6014304,50.62335,-3.376724,2,1,"5, 5",2
6014305,52.45351,-2.107209,2,2,"5, 7",2
6014306,52.44358,-2.061608,2,1,"5, 5",2
6014307,50.70839,-2.429386,1,1,5,1
6014308,50.82756,-2.889321,3,1,"5, 5, 5",3
6014309,50.73417,-3.678471,3,2,"5, 5, 7",3
6014310,50.87381,-2.353126,4,3,"5, 5, 6, 7",4
6014311,53.33209,-2.671834,2,1,"5, 5",2
6014313,53.72808,-2.536657,2,1,"5, 5",2
6014314,51.62737,-0.2523291,1,1,5,1
6014315,51.63368,-0.1354795,1,1,5,1
6014316,52.15832,-2.256171,1,1,5,1
6014317,52.19163,-2.235048,5,1,"5, 5, 5, 5, 5",5
6014318,51.07167,-2.331325,2,2,"5, 7",2
6014319,53.32747,-2.727376,4,1,"5, 5, 5, 5",4
6014321,50.32763,-4.069854,1,1,5,1
6014323,53.32061,-2.735035,2,1,"5, 5",2
6014324,50.78019,-2.992565,1,1,5,1
6014325,50.64526,-2.447418,1,1,5,1
6014326,53.68926,-2.469504,1,1,5,1
6014327,50.74638,-3.028533,2,1,"5, 5",2
6014329,52.45219,-2.023376,4,1,"5, 5, 5, 5",4
6014330,53.33855,-2.670494,1,1,5,1
6014331,52.25106,-2.4204,1,1,5,1
6014332,52.0705,-2.025629,1,1,5,1
6014333,52.33717,-2.236503,3,1,"5, 5, 5",3
6014334,52.51926,-2.091027,1,1,5,1
6014335,50.87384,-2.115229,3,2,"5, 5, 17",3
6014337,50.80748,-3.296746,1,1,5,1
6014338,51.61015,-0.2755268,1,1,5,1
6014339,50.84867,-2.164461,1,1,5,1
6014341,50.67688,-3.399393,3,2,"5, 5, 7",3
6014342,50.55441,-3.677766,2,1,"5, 5",2
6014344,53.72412,-2.464574,2,1,"5, 5",2
6014345,51.60024,-0.1768657,1,1,5,1
6014347,53.74811,-2.461836,2,1,"5, 5",2
6014348,53.70548,-2.514706,1,1,5,1
6014351,51.60278,-0.1519893,1,1,5,1
6014352,50.59482,-3.676249,1,1,5,1
6014353,52.44378,-2.12893,1,1,5,1
6014356,50.80601,-1.950823,1,1,5,1
6014358,50.77778,-2.576196,1,1,5,1
6014359,50.68405,-2.379168,5,3,"5, 5, 5, 6, 7",5
6014361,53.69616,-2.457147,2,1,"5, 5",2
6014364,50.81091,-3.663252,1,1,5,1
6014365,51.58918,-0.2471941,4,4,"5, 7, 8, 17",4
6014366,50.42159,-3.963094,3,3,"5, 7, 17",3
6014367,53.70217,-2.479282,2,1,"5, 5",2
6014369,50.77239,-3.060091,1,1,5,1
6014371,50.34635,-3.681866,2,2,"5, 7",2
6014373,50.53599,-4.137161,1,1,5,1
6014374,53.52393,-2.601905,2,1,"5, 5",2
6014375,51.62305,0.2271532,3,1,"5, 5, 5",3
6014377,52.46537,-2.033966,2,1,"5, 5",2
6014379,50.74133,-2.754315,2,2,"5, 7",2
6014381,50.86403,-2.171479,1,1,5,1
6014382,50.77546,-2.772327,1,1,5,1
6014383,50.71874,-3.545137,2,2,"5, 6",2
6014384,50.82119,-2.801448,2,2,"5, 8",2
6014385,51.59106,-0.1689915,2,1,"5, 5",2
6014386,50.58885,-3.467459,1,1,5,1
6014387,52.50676,-2.072717,1,1,5,1
6014388,51.65552,-0.1665669,1,1,5,1
6014389,50.3255,-3.797592,2,1,"5, 5",2
6014390,52.44089,-2.076992,1,1,5,1
6014391,53.7334,-2.482624,2,1,"5, 5",2
6014392,50.81165,-2.748049,3,3,"5, 7, 17",3
6014393,50.85814,-2.153216,2,1,"5, 5",2
6014394,52.47355,-2.029335,1,1,5,1
6014395,52.4921,-2.145229,2,1,"5, 5",2
6014396,50.5407,-3.509135,1,1,5,1
6014397,50.85453,-3.744895,3,2,"5, 5, 7",3
6014399,51.65095,-0.1527754,1,1,5,1
6014400,50.63002,-3.398977,1,1,5,1
6014401,50.51952,-3.596514,2,2,"5, 7",2
6014402,50.50783,-3.662505,2,2,"5, 17",2
6014404,50.82886,-1.889376,2,1,"5, 5",2
6014405,50.70327,-3.558606,2,2,"5, 6",2
6014406,50.81918,-3.478304,1,1,5,1
6014407,52.44643,-2.142548,1,1,5,1
6014408,53.50723,-2.486363,2,2,"5, 6",2
6014409,50.82004,-1.874889,4,3,"5, 5, 6, 17",4
6014410,53.47808,-2.539298,1,1,5,1
6014413,53.77114,-2.472574,2,2,"5, 6",2
6014414,53.71109,-2.482024,1,1,5,1
6014415,50.90797,-3.325451,3,2,"5, 5, 7",3
6014416,52.52979,-2.082912,2,1,"5, 5",2
6014417,50.55363,-3.510932,2,1,"5, 5",2
6014418,50.88617,-1.879702,2,2,"5, 17",2
6014419,53.51482,-2.461693,1,1,5,1
6014420,50.99337,-2.275439,10,5,"1, 5, 5, 5, 5, 5, 5, 6, 7, 17",9
6014421,52.48164,-2.172597,1,1,5,1
6014422,53.49222,-2.621518,3,1,"5, 5, 5",3
6014424,50.7244,-3.517488,1,1,5,1
6014425,51.58476,-0.2271597,1,1,5,1
6014426,51.64539,-0.2053778,2,2,"5, 7",2
6014427,50.72357,-4.126018,1,1,5,1
6014428,50.965,-2.583111,1,1,5,1
6014429,53.50798,-2.443615,1,1,5,1
6014432,52.50315,-2.176541,2,1,"5, 5",2
6014433,53.70635,-2.48404,2,1,"5, 5",2
6014435,53.54198,-2.604334,1,1,5,1
6014439,50.79071,-3.673342,1,1,5,1
6014440,50.80201,-3.187845,2,1,"5, 5",2
6014441,50.60231,-3.601321,3,2,"5, 5, 6",3
6014442,50.72652,-3.912657,1,1,5,1
6014443,50.91038,-3.478163,3,2,"5, 5, 7",3
6014444,53.51689,-2.600644,1,1,5,1
6014445,53.53305,-2.650239,1,1,5,1
6014447,53.48979,-2.645251,2,1,"5, 5",2
6014449,50.73314,-2.459285,1,1,5,1
6014450,51.58492,-0.1975118,3,2,"5, 5, 6",3
6014452,50.6849,-4.104704,2,2,"5, 7",2
6014454,53.53958,-2.686539,2,1,"5, 5",2
6014455,53.56723,-2.584638,1,1,5,1
6014458,50.90585,-3.483865,2,2,"5, 6",2
6014459,53.52438,-2.595848,1,1,5,1
6014462,50.77605,-3.524274,1,1,5,1
6014464,51.65317,-0.1785957,2,2,"5, 7",2
6014465,50.39141,-3.936227,1,1,5,1
6014466,51.6084,-0.2463051,4,4,"5, 6, 8, 12",4
6014468,51.61712,-0.2234121,1,1,5,1
6014469,53.53304,-2.585605,1,1,5,1
6014470,52.23121,0.1342262,3,2,"5, 5, 20",3
6014471,53.49813,-2.462129,1,1,5,1
6014472,52.33241,-2.066515,4,2,"5, 5, 5, 6",4
6014474,50.69825,-3.099611,1,1,5,1
6014475,50.60537,-2.474628,2,1,"5, 5",2
6014476,53.5724,-2.701008,1,1,5,1
6014477,50.39458,-3.710671,3,3,"5, 6, 7",3
6014479,52.52136,-2.119903,1,1,5,1
6014480,51.59407,-0.1782942,7,5,"2, 5, 5, 5, 6, 12, 17",7
6014481,50.5672,-3.653395,1,1,5,1
6014482,52.54204,-2.119516,1,1,5,1
6014484,53.47631,-2.551194,3,2,"5, 5, 8",3
6014485,51.05672,-2.283953,1,1,5,1
6014486,50.58883,-4.2471,1,1,5,1
6014487,50.80902,-3.23103,2,1,"5, 5",2
6014489,52.52467,-2.101842,1,1,5,1
6014493,53.48748,-2.498168,1,1,5,1
6014494,53.61281,-1.575225,1,1,5,1
6014497,50.72327,-3.504391,2,2,"5, 6",2
6014498,53.52622,-2.547483,1,1,5,1
6014500,50.50111,-3.575335,1,1,5,1
6014504,53.59041,-2.664081,2,1,"5, 5",2
6014506,51.377,-1.05979,2,2,"5, 17",2
6014510,50.63396,-3.38549,1,1,5,1
6014511,50.83469,-3.071372,2,2,"5, 7",2
6014512,50.53038,-3.630914,1,1,5,1
6014513,50.71252,-3.072367,2,2,"5, 7",2
6014514,50.54927,-4.137507,2,2,"5, 7",2
6014516,50.8711,-1.177159,9,5,"5, 5, 5, 5, 5, 6, 7, 12, 17",9
6014518,53.52848,-2.49856,1,1,5,1
6014520,53.64727,-1.574802,1,1,5,1
6014521,50.76767,-3.442106,1,1,5,1
6014524,53.50182,-2.651012,2,1,"5, 5",2
6014532,53.10055,-1.266235,2,1,"5, 5",2
6014533,50.6967,-3.492856,2,2,"5, 6",2
6014535,50.2741,-3.680906,2,2,"5, 7",2
6014536,50.86266,-3.799525,3,2,"5, 5, 6",3
6014537,54.07085,-1.999214,2,1,"5, 5",2
6014540,53.57635,-2.596307,1,1,5,1
6014544,51.38149,0.3611381,1,1,5,1
6014545,51.0263,-2.217448,1,1,5,1
6014548,50.6927,-3.398861,2,2,"5, 7",2
6014549,53.53881,-2.56447,1,1,5,1
6014550,50.91972,-3.383861,2,2,"5, 7",2
6014553,53.51516,-2.593607,1,1,5,1
6014555,53.52753,-2.715157,2,1,"5, 5",2
6014558,52.43735,-2.133972,2,1,"5, 5",2
6014559,50.80834,-1.982506,1,1,5,1
6014560,53.51164,-2.559237,1,1,5,1
6014561,52.22375,-0.6667757,5,2,"5, 5, 5, 5, 17",5
6014562,53.50712,-2.608237,1,1,5,1
6014563,53.58405,-2.666292,2,1,"5, 5",2
6014564,50.47305,-3.513916,5,1,"5, 5, 5, 5, 5",5
6014566,53.01189,-1.124002,2,1,"5, 5",2
6014569,50.42868,-3.67625,1,1,5,1
6014571,50.54344,-2.438469,2,2,"5, 7",2
6014572,50.87187,-1.884499,7,3,"5, 5, 5, 5, 6, 6, 17",7
6014574,51.62743,-0.1701834,1,1,5,1
6014575,53.48766,-2.640848,2,1,"5, 5",2
6014581,53.52271,-2.546472,1,1,5,1
6014582,50.93798,-2.533857,2,1,"5, 5",2
6014583,53.55656,-2.614294,1,1,5,1
6014585,53.51008,-2.536749,1,1,5,1
6014587,53.52887,-2.491504,1,1,5,1
6014591,53.20754,-1.001577,1,1,5,1
6014592,52.21603,0.1385534,2,1,"5, 5",2
6014595,53.53408,-2.568118,1,1,5,1
6014597,53.52012,-2.673872,1,1,5,1
6014598,50.19159,-5.176942,3,2,"5, 5, 17",3
6014599,51.5578,0.1621647,4,1,"5, 5, 5, 5",4
6014601,53.32289,-1.114912,1,1,5,1
6014602,53.29675,-1.101633,1,1,5,1
6014603,53.32268,-1.023403,2,1,"5, 5",2
6014605,53.53368,-2.7101,2,2,"5, 8",2
6014607,53.55352,-2.650371,1,1,5,1
6014613,50.7992,-1.198214,5,2,"5, 5, 5, 5, 17",5
6014614,53.10967,-0.9907578,1,1,5,1
6014616,53.52843,-2.610811,1,1,5,1
6014617,53.49785,-2.643309,1,1,5,1
6014618,53.52908,-2.713689,2,1,"5, 5",2
6014619,53.57453,-2.682362,1,1,5,1
6014622,53.54293,-2.655581,1,1,5,1
6014623,50.81389,-4.069925,1,1,5,1
6014626,51.71319,-2.331053,2,2,"5, 17",2
6014629,53.50835,-2.427817,1,1,5,1
6014630,51.56871,0.02458385,3,1,"5, 5, 5",3
6014635,51.02387,0.5733145,2,1,"5, 5",2
6014636,52.27266,0.6902586,1,1,5,1
6014637,53.04381,-1.197406,2,2,"5, 6",2
6014638,51.80193,-0.8759409,3,2,"5, 5, 17",3
6014642,51.53334,-0.08476239,4,2,"5, 5, 5, 17",4
6014643,52.19261,0.1441007,4,2,"5, 5, 5, 17",4
6014644,53.65084,-1.490712,1,1,5,1
6014648,50.20999,-5.494814,3,1,"5, 5, 5",2
6014649,50.91431,-3.129139,1,1,5,1
6014652,53.52034,-2.657722,1,1,5,1
6014653,50.34931,-5.13289,1,1,5,1
6014656,51.3303,0.5780221,1,1,5,1
6014658,52.89202,-2.192073,6,1,"5, 5, 5, 5, 5, 5",5
6014659,53.21489,-0.8181357,1,1,5,1
6014660,53.33066,-0.820994,3,2,"5, 5, 6",3
6014661,52.96252,-0.8541167,2,1,"5, 5",2
6014663,52.90676,-2.905778,4,1,"5, 5, 5, 5",3
6014664,51.57284,0.04545059,1,1,5,1
6014667,50.82984,-4.526621,1,1,5,1
6014668,50.15633,-5.099785,1,1,5,1
6014671,52.09474,-0.8337802,4,2,"5, 5, 5, 17",4
6014673,50.71432,-2.001599,1,1,8,1
6014674,53.01472,-1.007239,2,2,"5, 8",2
6014675,51.53177,-0.7408585,2,1,"5, 5",2
6014676,51.53576,0.1575557,3,3,"5, 17, 20",3
6014678,51.61285,0.04492419,7,1,"5, 5, 5, 5, 5, 5, 5",7
6014683,53.32255,-0.9558089,1,1,5,1
6014684,53.31129,-1.11332,1,1,5,1
6014685,53.37503,-1.057012,2,1,"5, 5",2
6014686,52.98148,-0.967524,5,2,"5, 5, 5, 5, 17",5
6014689,54.00611,-2.219882,2,1,"5, 5",2
6014690,52.57106,-1.854529,1,1,5,1
6014691,53.23171,-0.7721439,2,1,"5, 5",2
6014693,51.45222,-1.021972,3,1,"5, 5, 5",3
6014694,51.45367,-1.019869,1,1,5,1
6014695,51.43339,-0.3958706,6,2,"5, 5, 5, 5, 5, 8",6
6014699,51.48167,-1.077592,2,1,"5, 5",2
6014701,50.40479,-5.026104,2,2,"5, 17",2
6014702,52.17738,0.1489793,3,2,"5, 5, 17",3
6014703,50.53011,-4.951581,1,1,5,1
6014705,53.32733,-1.164978,1,1,5,1
6014706,51.45649,-1.0033,2,1,"5, 5",2
6014707,53.19701,-1.067178,1,1,5,1
6014708,53.29397,-0.8182662,1,1,5,1
6014710,51.42257,-0.9611639,1,1,5,1
6014712,51.57502,0.1315917,3,2,"5, 5, 17",3
6014719,53.0632,-0.8465536,2,1,"5, 5",2
6014720,52.90165,0.6295066,4,2,"5, 5, 5, 17",4
6014721,51.46902,-0.9078214,1,1,5,1
6014722,53.36956,0.01498483,2,1,"5, 5",1
6014725,51.76185,-2.525615,2,2,"5, 6",2
6014726,53.16442,-1.133669,1,1,5,1
6014728,52.04786,-0.7639837,7,2,"5, 5, 5, 5, 5, 5, 17",7
6014729,51.50057,-1.596099,2,1,"5, 5",2
6014730,54.62319,-1.862958,1,1,5,1
6014731,52.975,-1.084011,1,1,5,1
6014737,53.00085,-1.066909,4,3,"5, 5, 8, 17",4
6014739,52.95832,-1.089261,1,1,5,1
6014740,53.11875,-1.108421,2,1,"5, 5",2
6014741,53.38604,-1.008776,1,1,5,1
6014742,53.08947,-1.161901,2,1,"5, 5",2
6014743,52.62121,-1.96639,1,1,5,1
6014745,51.48324,-0.9691041,1,1,5,1
6014746,53.44735,-0.9633544,1,1,5,1
6014747,52.14001,-0.7087875,4,2,"5, 5, 5, 17",4
6014748,53.83042,-2.336275,1,1,5,1
6014752,51.4509,-1.028563,3,2,"5, 5, 6",3
6014754,51.1383,0.2227409,3,1,"5, 5, 5",2
6014755,52.06284,-0.8264871,1,1,5,1
6014757,51.20296,0.06456982,1,1,6,1
6014760,51.22894,-1.333243,1,1,5,1
6014761,51.03341,-1.902424,2,1,"5, 5",2
6014762,51.55626,-0.7274168,1,1,5,1
6014763,52.15239,-1.51065,4,2,"5, 5, 5, 6",4
6014765,53.07899,-0.9590204,1,1,5,1
6014766,53.14393,-1.186901,1,1,5,1
6014768,51.49715,-1.298865,1,1,5,1
6014769,50.971,0.2590578,1,1,5,1
6014771,50.92185,-1.48723,1,1,5,1
6014772,53.39637,-0.9669387,2,1,"5, 5",2
6014773,53.81992,-2.612921,3,1,"5, 5, 5",3
6014774,53.20689,-0.9943005,1,1,5,1
6014775,50.98037,0.7259209,2,1,"5, 5",2
6014777,53.07822,-0.8070856,2,1,"5, 5",2
6014778,53.58673,-0.6952546,1,1,5,1
6014780,51.46027,-1.267608,1,1,5,1
6014782,53.51323,-2.512767,5,1,"5, 5, 5, 5, 5",5
6014785,52.94417,-1.037532,3,1,"5, 5, 5",3
6014788,53.10125,-1.117447,1,1,5,1
6014791,51.58173,-2.055512,2,1,"5, 5",2
6014792,51.31653,-2.224762,2,1,"5, 5",2
6014793,51.40727,-1.326898,1,1,5,1
6014794,50.36274,-4.06694,4,1,"5, 5, 5, 5",3
6014797,53.09937,-1.241403,1,1,5,1
6014798,52.92746,-1.218897,2,1,"5, 5",2
6014799,53.17173,-0.9467553,2,1,"5, 5",2
6014800,51.44201,-1.004449,2,2,"5, 7",2
6014801,53.00367,-1.142395,2,1,"5, 5",2
6014802,51.3982,-1.254626,1,1,5,1
6014803,52.99586,-1.243352,3,1,"5, 5, 5",3
6014804,51.40565,-0.1058611,4,1,"5, 5, 5, 5",4
6014805,53.13745,-1.200133,4,2,"5, 5, 5, 8",3
6014806,54.7219,-1.369524,1,1,5,1
6014809,53.07023,-1.227945,1,1,5,1
6014810,51.45574,-1.02882,2,1,"5, 5",2
6014811,51.49581,-2.530654,1,1,5,1
6014814,52.9623,-1.100075,1,1,5,1
6014816,51.48517,-0.8038087,1,1,5,1
6014818,52.3716,0.9273725,1,1,5,1
6014819,54.75123,-1.423226,1,1,5,1
6014820,50.36179,-4.104115,1,1,5,1
6014821,53.30194,-1.131746,1,1,5,1
6014822,51.32827,-2.201941,1,1,5,1
6014823,51.38852,-1.313434,1,1,5,1
6014824,51.08928,-1.348735,6,2,"5, 5, 5, 5, 17, 17",5
6014825,51.48135,-0.6289411,2,2,"5, 6",2
6014826,54.75033,-1.297184,3,1,"5, 5, 5",3
6014828,51.57312,0.7241496,1,1,5,1
6014829,50.87582,0.6059067,4,2,"5, 5, 5, 7",4
6014832,51.45095,0.03570329,2,1,"5, 5",1
6014835,51.40266,-0.6728281,1,1,5,1
6014837,53.01182,-1.293227,1,1,5,1
6014841,51.07829,-1.772099,2,1,"5, 5",2
6014842,50.96013,0.3029988,2,1,"5, 5",2
6014844,51.51542,-0.9791008,4,3,"5, 5, 7, 17",4
6014845,52.91695,-1.205716,1,1,5,1
6014849,53.05638,-1.20038,1,1,5,1
6014850,54.8477,-1.360447,3,1,"5, 5, 5",3
6014851,51.45912,0.1699008,2,1,"5, 5",2
6014856,50.39787,-4.1984,4,2,"5, 5, 5, 8",4
6014857,51.47926,-0.9628577,2,1,"5, 5",2
6014858,51.41617,-1.376826,1,1,5,1
6014859,51.40096,-1.063418,2,1,"5, 5",2
6014860,51.42281,-1.256283,1,1,5,1
6014862,54.71705,-1.4096,2,1,"5, 5",2
6014863,51.36728,-1.549193,2,1,"5, 5",2
6014866,54.77143,-1.323283,2,1,"5, 5",2
6014868,50.37619,-4.173549,3,2,"5, 5, 17",3
6014869,50.42942,-4.121263,1,1,5,1
6014870,51.54344,-2.050531,1,1,5,1
6014873,51.50604,-2.056728,1,1,5,1
6014879,50.40506,-4.095752,2,1,"5, 5",2
6014882,51.44039,-1.024958,1,1,5,1
6014883,52.80381,-1.235115,2,1,"5, 5",2
6014884,51.40947,-1.264695,1,1,5,1
6014886,51.93219,-2.275455,3,1,"5, 5, 5",3
6014888,51.36874,0.5214388,2,2,"5, 8",2
6014889,50.35506,-4.084655,3,2,"5, 5, 7",3
6014890,51.36872,-2.140794,1,1,5,1
6014895,51.47443,-0.9521686,1,1,5,1
6014896,54.74364,-1.427046,2,1,"5, 5",2
6014897,51.39469,0.1697301,1,1,5,1
6014898,51.15103,0.3939413,6,3,"5, 5, 5, 13, 17, 17",5
6014901,51.0589,-1.806355,3,2,"5, 5, 6",3
6014902,54.76707,-1.329359,3,2,"5, 5, 17",2
6014904,52.27332,-0.9809255,5,1,"5, 5, 5, 5, 5",5
6014905,54.72209,-1.379083,2,1,"5, 5",2
6014906,52.96574,-1.071822,2,1,"5, 5",2
6014907,51.46735,-0.9659637,2,1,"5, 5",2
6014908,51.40198,-1.275812,1,1,5,1
6014909,54.77113,-1.347602,2,1,"5, 5",2
6014910,52.24644,0.7378926,7,4,"5, 5, 5, 5, 6, 7, 17",7
6014911,50.39045,-4.108759,3,1,"5, 5, 5",3
6014912,51.47331,-2.05123,1,1,5,1
6014919,50.96822,0.239654,1,1,5,1
6014921,51.1544,0.2540379,2,2,"5, 6",2
6014922,54.79943,-1.400826,2,1,"5, 5",2
6014923,54.76525,-1.392612,4,2,"5, 5, 5, 17",4
6014925,52.52853,-1.044924,1,1,5,1
6014926,53.46318,-2.254911,1,1,5,1
6014927,53.43073,-2.28037,5,1,"5, 5, 5, 5, 5",4
6014928,50.42184,-4.173987,1,1,5,1
6014930,50.40987,-4.154677,1,1,5,1
6014931,51.48628,-2.583169,1,1,5,1
6014932,51.88408,-0.4323856,1,1,5,1
6014934,51.08904,1.173317,2,1,"5, 5",2
6014938,53.23108,-0.9803409,1,1,5,1
6014939,52.92585,-1.124483,1,1,5,1
6014942,50.42823,-4.140331,4,1,"5, 5, 5, 5",4
6014943,51.30362,-1.822972,2,1,"5, 5",2
6014944,50.41705,-4.092584,1,1,5,1
6014945,50.39055,-4.101396,1,1,5,1
6014951,51.30508,-0.08086483,3,2,"5, 8, 8",2
6014953,51.27177,0.3981049,2,1,"5, 5",2
6014955,50.98599,0.9494362,6,1,"5, 5, 5, 5, 5, 5",6
6014956,52.58535,0.7973119,2,1,"5, 5",2
