Site ID,Facility Type,Facility Subtype,Facility ID,Oval Track Lanes,Oval Track Length,Sprint Straight Length,Straight Track Lanes,Track Lanes,Track Length,Artificial Sports Lighting,Discuss Throw Facility,Hammer Throw Facility,High Jump Facility,Indoor Throw Net for Javelin,Indoor Throws Training - Cage,Infield Surface Type,Javelin Throw Facility,Long Jump Facility,Pole Vault Facility,Shot Put Facility,Steeplechase Water Jump,Track Surface Type,Triple Jump Facility,SpectatorAccom: Capacity Estimate,SpectatorAccom: Checked,SpectatorAccom: Shared Flag,SpectatorAccom: Designated Accessible,SpectatorAccom: Designated Accessible Covered,SpectatorAccom: Designated Accessible Uncovered,SpectatorAccom: Seating,SpectatorAccom: Seating Covered,SpectatorAccom: Seating Uncovered,SpectatorAccom: Standing,SpectatorAccom: Standing Covered,SpectatorAccom: Standing Uncovered,SpectatorAccom: Total Capacity,Operational Status,Operational Status Notes,Operator Name,Date Opened,Expected Opening Date,Accessibility Type (Text),Accessibility Type Group (Text),Management Type (Text),Management Type Group (Text),Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Changing Place Toilets,Disability Notes,Year Built,Year Built Estimated?,Is Refurbished?,Year Refurbished,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Timing Type,Seasonality Type,Start Month,End Month,Closed Date,Closure Reason,Last Updated Date,Meets Active Places Criteria,Easting,Northing,Latitude,Longitude,Created Date
30009812,1,1004,30015111,6,400.0,110,8,,,1,1,0,1,,,11,1,1,0,1,1,18,1,0,1,0,,15,0,,300,0,,0,0,315,3,,,2017-09-15,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,1,,2017,0,0,,1,0,,2,1,1,12,,,2025-10-15 10:55:02,1,537841,183794,51.53624,-0.01393679,2018-04-05 09:17:42
30004605,1,1004,70005013,6,400.0,110,6,,,0,0,0,0,,,11,0,1,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,Community Organisation,Others,1,1,1,1,1,1,1,1,1,1,0,,2001,1,0,,1,0,,1,1,1,12,,,2025-10-21 09:46:05,1,436742,564515,54.97392,-1.427542,2025-10-21 09:46:05
1008486,1,1004,2009439,6,400.0,110,6,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,1,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,Private Contractor (PPP/PFI),Others,1,1,1,1,1,1,1,0,0,1,0,,2003,0,0,,1,0,,2,1,1,12,,,2025-10-26 07:21:54,1,439565,365144,53.18195,-1.409426,
1205275,1,1004,70005214,8,400.0,100,8,,,0,1,1,0,,,11,0,0,0,1,0,11,0,0,1,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,1964,1,0,,0,0,,1,2,4,9,,,2025-11-13 09:44:12,1,417199,121251,50.9904,-1.756316,2025-11-13 09:44:12
1205194,1,1004,70005215,6,400.0,100,8,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,1,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,1995,1,0,,0,0,,1,2,4,9,,,2025-11-13 10:15:29,1,416249,144860,51.20272,-1.768794,2025-11-13 10:15:29
1011412,1,1004,30027811,6,400.0,100,6,,,1,1,1,1,,,18,0,1,0,1,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,MOD,Others,1,1,1,1,1,1,1,0,1,1,0,,2021,0,0,,1,0,,2,1,1,12,,,2025-12-03 15:19:46,1,572723,280422,52.39458,0.537088,2022-06-10 12:50:38
1203951,1,1004,2212270,6,400.0,130,8,,,0,1,0,1,,,11,1,1,0,1,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,1,1,0,,2003,0,0,,1,1,2009,2,1,1,12,,,2025-12-10 13:53:39,1,573364,210283,51.7644,0.5108818,
1207265,1,1004,70005426,6,400.0,110,8,,,0,1,0,1,,,11,1,1,0,1,0,11,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,0,0,1,1,1,1,1,0,0,1,0,,1973,0,0,,0,0,,1,2,4,7,,,2025-12-12 10:23:31,1,436478,347861,53.02682,-1.457572,2025-12-12 10:23:31
1011282,1,1004,2009395,8,400.0,100,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,1,0,,1,0,,120,0,,0,0,121,3,,Yate Outdoor Sports Complex LTD,,,Sports Club / Community Association,Public Access,Other,Others,1,1,1,1,1,1,1,1,1,1,0,"4 disabled toilets, disabled parking, all areas are disabled access friendly ",1997,0,1,2019,1,1,2000,2,1,1,12,,,2025-12-11 14:44:29,1,370659,183900,51.55322,-2.424577,
1051821,1,1004,30008534,6,400.0,110,8,,,1,1,1,1,,,18,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,Brio Leisure,,,Pay and Play,Public Access,Trust,Trust,1,1,1,1,1,1,1,1,1,1,1,,2005,0,0,,1,1,2019,2,1,1,12,,,2025-12-12 11:53:12,1,340502,374736,53.26628,-2.893497,2017-01-30 13:01:24
1004309,1,1004,2009305,6,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,3,"Re-opened on Active Places 27/02/2020
Operational again",,,,Private Use,Private,School/College/University (in house),Education,0,0,0,0,0,0,0,0,0,0,0,,1965,0,0,,1,0,,2,1,1,12,,,2025-12-23 16:40:41,1,432493,283680,52.45014,-1.523298,
1011480,1,1004,2009592,8,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,1,1,1,1,1,1,1,1,1,1,0,,1960,0,0,,1,0,,3,1,1,12,2011-03-01,999,2023-12-13 09:03:38,0,622805,306860,52.6138,1.289656,
1005888,1,1006,4102221,,,,,5,85.0,1,0,0,0,,,,0,0,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Pay and Play,Public Access,Trust,Trust,1,1,1,1,1,1,1,0,1,1,0,,2009,0,0,,1,0,,2,1,1,12,,,2025-01-07 16:36:14,1,297968,145264,51.19745,-3.46167,
1014779,1,1004,30026430,6,400.0,110,6,,,0,0,0,0,,,11,0,0,0,1,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,2023-08-31,,Pay and Play,Public Access,Trust,Trust,1,1,1,1,1,1,1,1,1,1,0,,2023,0,0,,1,0,,2,1,1,12,,,2025-10-09 12:33:27,1,621515,136834,51.08803,1.161742,2021-09-23 15:05:01
30003639,1,1004,30026432,9,400.0,110,9,,,0,0,0,0,,,11,0,0,0,0,0,18,0,1,1,0,,100,0,,50000,0,,0,0,50100,3,Track is removable,,,,Private Use,Private,Commercial Management,Commercial,1,1,1,1,1,1,1,1,1,1,0,,2012,0,0,,1,0,,2,2,5,7,,,2025-02-03 15:32:07,1,537663,184057,51.53864,-0.01640337,2021-09-24 12:12:22
1041361,1,1008,30026454,4,200.0,60,6,,,,,,1,1,1,,,1,1,1,,18,1,0,0,0,0,,,0,,,0,,,0,3,,Greenwich Leisure Limited,,,Pay and Play,Public Access,Trust,Trust,1,1,1,1,1,1,1,1,1,1,0,,2002,0,0,,1,0,,2,1,1,12,,,2025-04-16 08:28:46,1,386652,398673,53.48462,-2.202608,2021-09-29 10:35:54
1010754,1,1007,30026455,,,,,,,1,1,1,0,,,,0,1,1,1,,,1,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Other,Others,1,1,1,1,1,1,1,1,1,1,0,,2007,0,1,2015,1,0,,2,1,1,12,2025-07-30,101,2026-01-06 12:18:40,1,445498,378754,53.30381,-1.318708,2021-09-29 12:00:33
1004145,1,1009,30026456,,,60,4,,,,,,0,0,0,,,0,0,0,,18,0,0,0,0,0,,,0,,,0,,,0,3,,,,,Registered Membership use,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,Automatic doors.,1988,0,0,,1,0,,2,1,1,12,,,2025-01-17 09:36:53,1,432293,563596,54.96596,-1.49715,2021-09-29 12:39:11
30009883,1,1009,30026472,,,60,4,,,,,,1,0,0,,,0,1,0,,18,0,0,0,0,0,,,0,,,0,,,0,3,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,0,0,1,0,,2015,1,0,,1,0,,2,1,1,12,,,2025-03-31 13:27:33,1,338581,389183,53.3959,-2.925114,2021-10-05 14:37:44
